time,MVSI,high_low,VNI_Sma200
2023-05-22,0.5997561330287977,6,-14.350349999999708
2023-05-23,0.6018622045595339,-3,-18.43795
2023-05-24,0.6152723999348464,0,-21.65014999999994
2023-05-25,0.6253365880181688,1,-17.952699999999822
2023-05-26,0.6359725551903163,-1,-17.892699999999877
2023-05-29,0.6602244042774337,7,-5.776849999999968
2023-05-30,0.6794759715879247,11,-1.8333999999999833
2023-05-31,0.7018762398628349,10,-3.805499999999938
2023-06-01,0.7151819424842198,20,0.3168000000000575
2023-06-02,0.7333059857271773,22,13.595099999999775
2023-06-05,0.7455493827986279,22,21.34635000000003
2023-06-06,0.7481593458812283,25,32.606449999999995
2023-06-07,0.7582028450909273,23,34.65975000000003
2023-06-08,0.7771667706902358,22,27.30659999999989
2023-06-09,0.7762929687668907,24,34.355350000000044
2023-06-12,0.7741933945524093,37,43.633550000000014
2023-06-13,0.7775129896663832,23,50.80715000000009
2023-06-14,0.7780801714685487,21,46.48220000000015
2023-06-15,0.7643711373193925,16,46.80140000000006
2023-06-16,0.7606417457546881,15,45.86110000000008
2023-06-19,0.7470286125375851,19,36.958500000000186
2023-06-20,0.7266703236975596,25,44.132750000000215
2023-06-21,0.7173662552384317,41,51.634450000000015
2023-06-22,0.7139281628967812,34,59.244899999999916
2023-06-23,0.7093937374252113,30,64.08055000000013
2023-06-26,0.7075764879320574,30,67.45714999999996
2023-06-27,0.6924175289566924,29,70.47249999999985
2023-06-28,0.6856894400894825,26,75.01659999999993
2023-06-29,0.6800765387856718,14,62.60265000000004
2023-06-30,0.6629965771239088,9,58.03565000000003
2023-07-03,0.6401831477757419,24,63.976249999999936
2023-07-04,0.6283701646509102,25,71.05825000000004
2023-07-05,0.6227066795159215,18,74.20899999999983
2023-07-06,0.617035151026561,9,66.4061999999999
2023-07-07,0.6075801681248569,27,78.73599999999988
2023-07-10,0.6111451384171708,50,89.96804999999995
2023-07-11,0.6166428208609079,33,93.05385000000001
2023-07-12,0.6100067459283214,38,95.76559999999995
2023-07-13,0.6109457574481203,59,107.23199999999997
2023-07-14,0.6174607052043101,56,110.3864000000001
2023-07-17,0.6267901180797567,58,115.12250000000017
2023-07-18,0.6238986195368819,54,116.0447499999998
2023-07-19,0.623296148225108,53,114.78795000000014
2023-07-20,0.6142425870858056,65,114.38425000000007
2023-07-21,0.611880876571392,82,127.20530000000008
2023-07-24,0.6184894281082798,104,131.50389999999993
2023-07-25,0.6211513459427708,64,136.0951
2023-07-26,0.6124415333557848,55,140.55219999999986
2023-07-27,0.6152728829968899,64,136.42814999999996
2023-07-28,0.619161676940987,72,145.90935000000013
2023-07-31,0.625649740765494,99,160.23725000000013
2023-08-01,0.6342860815937367,45,153.84044999999992
2023-08-02,0.6241773256637203,55,155.78235000000018
2023-08-03,0.6196603783442909,35,145.50255000000016
2023-08-04,0.6185720361112287,63,159.7119
2023-08-07,0.6267791012996224,108,174.20270000000005
2023-08-08,0.635526788738565,88,174.11985000000004
2023-08-09,0.6413048981939556,93,165.01025000000004
2023-08-10,0.6453007946870897,39,150.81944999999973
2023-08-11,0.6413656280125044,48,161.35750000000007
2023-08-14,0.6349924429167441,75,164.7340499999998
2023-08-15,0.6219808726536361,56,160.76229999999987
2023-08-16,0.6070059573371354,39,168.72025000000008
2023-08-17,0.599763496111574,27,157.88365
2023-08-18,0.6170174178852829,-14,101.64650000000006
2023-08-21,0.6026180592773919,1,102.62480000000005
2023-08-22,0.5859650312581821,-3,102.59439999999995
2023-08-23,0.5521315392249607,6,93.90919999999983
2023-08-24,0.5294865158912972,21,109.87740000000008
2023-08-25,0.5111855580295399,12,102.9111499999999
2023-08-28,0.49735594438604463,27,120.10865000000013
2023-08-29,0.49206494276384555,32,121.68145000000004
2023-08-30,0.48234337802169663,46,129.2523000000001
2023-08-31,0.48570602714444594,61,138.73530000000005
2023-09-05,0.495613039177388,71,148.25479999999993
2023-09-06,0.5075052446396524,96,157.25250000000005
2023-09-07,0.52329232636669,78,153.23630000000003
2023-09-08,0.5362920294160094,75,150.08339999999998
2023-09-11,0.5550604694209681,32,130.96155
2023-09-12,0.5519308844141956,70,151.39100000000008
2023-09-13,0.5629036095885478,56,142.95230000000015
2023-09-14,0.564584362399833,23,127.01384999999982
2023-09-15,0.557805883593704,8,129.15705000000003
2023-09-18,0.5479087269421649,17,112.28655000000003
2023-09-19,0.5388061103612648,28,110.77634999999987
2023-09-20,0.5324175854658536,60,124.2842499999997
2023-09-21,0.5284500767344098,34,110.01135
2023-09-22,0.5405353210085104,-2,89.59820000000013
2023-09-25,0.5415041523139875,-19,49.16360000000009
2023-09-26,0.5351045298870214,-20,33.633850000000166
2023-09-27,0.5213650662697507,-9,49.222949999999855
2023-09-28,0.496392572322685,-13,47.284250000000156
2023-09-29,0.47050069769369063,-13,48.43860000000018
2023-10-02,0.4427571219327872,0,49.0150000000001
2023-10-03,0.4416040855426292,-33,11.533550000000105
2023-10-04,0.4215710491746995,-9,21.620550000000094
2023-10-05,0.40009479205703297,-20,6.508350000000064
2023-10-06,0.38324701293777785,-21,20.767799999999852
2023-10-09,0.37288216328764934,3,29.177599999999757
2023-10-10,0.3765905797622401,7,35.051550000000134
2023-10-11,0.3664208161607952,17,41.609500000000025
2023-10-12,0.36913338730899625,19,41.76710000000003
2023-10-13,0.3674502091383793,9,44.20785000000001
2023-10-16,0.36617441900221,6,30.303800000000138
2023-10-17,0.36451389871962975,-7,10.027250000000095
2023-10-18,0.38294294727585776,-44,-8.813699999999926
2023-10-19,0.382805166819973,-41,-24.780099999999948
2023-10-20,0.3852562108443559,-29,-5.061950000000024
2023-10-23,0.3712496652021433,-20,-19.983149999999796
2023-10-24,0.3582980928984835,-9,-8.10719999999992
2023-10-25,0.35085285758629586,-10,-12.635999999999967
2023-10-26,0.3733808654293451,-97,-58.89149999999995
2023-10-27,0.3702034388611829,-68,-53.74549999999999
2023-10-30,0.35595472425435903,-77,-71.9203
2023-10-31,0.36097408323292723,-104,-86.00019999999995
2023-11-01,0.3590843978618934,-78,-74.46174999999971
2023-11-02,0.37147689288370545,-7,-38.750299999999925
2023-11-03,0.3715008055064215,-29,-37.54224999999997
2023-11-06,0.3646188340307313,-8,-24.80970000000002
2023-11-07,0.35920301210068467,-14,-34.247749999999996
2023-11-08,0.37313214505715564,6,-1.233449999999948
2023-11-09,0.3953100099191256,7,-0.8514999999999873
2023-11-10,0.4075018182776201,-21,-13.02949999999987
2023-11-13,0.4049329580393464,-6,-14.554350000000113
2023-11-14,0.4073632731416029,0,-4.930149999999912
2023-11-15,0.4229378839149296,12,7.78325000000018
2023-11-16,0.4200394946847124,10,10.565450000000055
2023-11-17,0.4360585837616843,-16,-13.892549999999801
2023-11-20,0.430444316951547,4,-11.555099999999811
2023-11-21,0.4267830290488616,14,-4.860949999999775
2023-11-22,0.4294251683958209,8,-1.7408499999999094
2023-11-23,0.4439339113521368,-10,-27.152199999999993
2023-11-24,0.45047057127808077,-24,-20.19010000000003
2023-11-27,0.4381743826455143,-3,-27.90390000000002
2023-11-28,0.43531899245176686,-14,-20.792549999999892
2023-11-29,0.4315519447195817,-4,-13.743350000000191
2023-11-30,0.4324934445074314,-3,-22.64300000000003
2023-12-01,0.4253791903374599,-4,-14.832349999999906
2023-12-04,0.442992740528477,25,3.1917499999999563
2023-12-05,0.44472544680275367,21,-1.4746500000001106
2023-12-06,0.4548230967922851,27,8.76435000000015
2023-12-07,0.47410353599786753,2,3.488299999999981
2023-12-08,0.4823166274256168,-15,6.084400000000187
2023-12-11,0.48014948891967973,16,6.7146999999999935
2023-12-12,0.4768905668699921,6,8.312800000000152
2023-12-13,0.48350830023889196,-2,-5.564800000000105
2023-12-14,0.4799861902501982,-8,-9.982700000000023
2023-12-15,0.4720022457651917,-23,-18.136150000000043
2023-12-18,0.4620470946000652,-20,-28.8916999999999
2023-12-19,0.4554309101461181,-18,-24.817299999999932
2023-12-20,0.44491626235651377,-7,-20.67190000000005
2023-12-21,0.43555329616817706,5,-19.268149999999878
2023-12-22,0.4348102209946407,-2,-18.8737000000001
2023-12-25,0.4410087417718708,16,-4.59699999999998
2023-12-26,0.44638007056930473,5,-0.35425000000009277
2023-12-27,0.4555531678121727,10,-1.0235499999998865
2023-12-28,0.4609881710832979,11,5.582750000000033
2023-12-29,0.46789470023405755,5,6.170100000000048
2024-01-02,0.47639383939661867,20,7.5271999999999935
2024-01-03,0.48649756235790165,20,19.371849999999995
2024-01-04,0.5047443516673084,9,25.330400000000054
2024-01-05,0.5109622903382025,3,28.719699999999875
2024-01-08,0.5213415409680121,13,33.65425000000005
2024-01-09,0.5265582162588207,13,31.495249999999942
2024-01-10,0.5347315806927354,15,33.89879999999994
2024-01-11,0.5363859699860694,10,34.03915000000006
2024-01-12,0.5493773825436457,-5,26.02729999999997
2024-01-15,0.5407429254620767,-10,24.973899999999958
2024-01-16,0.5312593393774361,-1,33.48149999999987
2024-01-17,0.5299415556700918,-5,32.47524999999996
2024-01-18,0.5230405377445043,2,38.55219999999986
2024-01-19,0.5249000760444597,6,50.48900000000003
2024-01-22,0.5262894973807423,17,51.28925000000004
2024-01-23,0.5227180777997663,18,45.36849999999981
2024-01-24,0.5210797999641759,6,40.32095000000004
2024-01-25,0.50987687012828,20,37.21634999999992
2024-01-26,0.5047704335464174,17,41.95950000000016
2024-01-29,0.5075748061177073,26,41.36550000000011
2024-01-30,0.5121478556245233,28,44.696300000000065
2024-01-31,0.5217102192360475,8,28.80984999999987
2024-02-01,0.5220366740942275,38,36.89964999999984
2024-02-02,0.5271335664710106,18,35.81314999999995
2024-02-05,0.5338758393857247,30,48.60739999999987
2024-02-06,0.5309548330991571,23,50.291800000000194
2024-02-07,0.5317224979108672,35,59.52340000000004
2024-02-15,0.537360853279452,44,62.68489999999997
2024-02-16,0.5462995700574201,28,69.03455000000008
2024-02-19,0.5670294060209387,37,83.4253000000001
2024-02-20,0.578999832225602,31,87.56804999999986
2024-02-21,0.5883540359731325,42,86.59939999999983
2024-02-22,0.5985649466451555,39,82.99595
2024-02-23,0.6214838069051654,18,66.89480000000003
2024-02-26,0.6217626425588337,45,78.23525000000018
2024-02-27,0.626070446652853,48,90.62355000000025
2024-02-28,0.6286989202404505,54,106.77530000000002
2024-02-29,0.6326681748349736,41,104.02019999999993
